"Age_group","Date","Residual","yday"
"85+",2014-07-21,0.0158861056387758,202
"85+",2014-07-28,0.0168417438750654,209
"85+",2014-08-04,-0.0485231647706891,216
"85+",2014-08-11,0.0412353626811946,223
"85+",2014-08-18,-0.00436046882799926,230
"85+",2014-08-25,0.0147727207131308,237
"85+",2014-09-01,0.0130868818975072,244
"85+",2014-09-08,0.091912577485329,251
"85+",2014-09-15,-0.0269051992401406,258
"85+",2014-09-22,-0.0330017273384646,265
"85+",2014-09-29,0.0313239774000893,272
"85+",2014-10-06,-0.00280401879030982,279
"85+",2014-10-13,0.00642696147681087,286
"85+",2014-10-20,-0.00417317916035384,293
"85+",2014-10-27,-0.00148863162357397,300
"85+",2014-11-03,0.0141976901078961,307
"85+",2014-11-10,0.0345120619191885,314
"85+",2014-11-17,-0.0263359960811043,321
"85+",2014-11-24,-0.0364721546954622,328
"85+",2014-12-01,0.00203361758103329,335
"85+",2014-12-08,-0.0212116433556547,342
"85+",2014-12-15,0.136397781544898,349
"85+",2014-12-22,-0.0980613104489045,356
"85+",2014-12-29,0.0612472451559817,363
"85+",2015-01-05,0.195417722349882,5
"85+",2015-01-12,0.313497874156278,12
"85+",2015-01-19,0.212819144155919,19
"85+",2015-01-26,0.107595958612148,26
"85+",2015-02-02,0.0788860270885616,33
"85+",2015-02-09,0.0592860117480245,40
"85+",2015-02-16,0.0531365055027202,47
"85+",2015-02-23,0.0376358273299826,54
"85+",2015-03-02,0.0262212214959864,61
"85+",2015-03-09,-0.0186721515449218,68
"85+",2015-03-16,0.00669107946511657,75
"85+",2015-03-23,0.021263858648614,82
"85+",2015-03-30,0.0342506801299305,89
"85+",2015-04-06,0.0291811462016902,96
"85+",2015-04-13,0.0410786273290727,103
"85+",2015-04-20,0.0318471773163769,110
"85+",2015-04-27,0.0375249356702282,117
"85+",2015-05-04,-0.00503329569872667,124
"85+",2015-05-11,-0.0192306130117396,131
"85+",2015-05-18,0.021048969420456,138
"85+",2015-05-25,-0.0532993866051902,145
"85+",2015-06-01,-0.0182606266959961,152
"85+",2015-06-08,0.0436562941195337,159
"85+",2015-06-15,0.0395181726186609,166
"85+",2015-06-22,-0.00961536607038323,173
"85+",2015-06-29,0.0512568024245054,180
"85+",2015-07-06,0.0103610738477243,187
"85+",2015-07-13,-0.00201929149768211,194
"85+",2015-07-20,-0.0332255494313546,201
"85+",2015-07-27,-0.0728464205512189,208
"85+",2015-08-03,0.0468105960406587,215
"85+",2015-08-10,0.0503020712592015,222
"85+",2015-08-17,0.0141210427230027,229
"85+",2015-08-24,-0.00189622578153496,236
"85+",2015-08-31,-0.0251242984419608,243
"85+",2015-09-07,-0.0000631349156507792,250
"85+",2015-09-14,-0.0397731952771625,257
"85+",2015-09-21,0.033399409938617,264
"85+",2015-09-28,0.0126186762078087,271
"85+",2015-10-05,0.00454118496822856,278
"85+",2015-10-12,-0.014751895968842,285
"85+",2015-10-19,0.0237174539086726,292
"85+",2015-10-26,0.0160125443481966,299
"85+",2015-11-02,-0.038182652000352,306
"85+",2015-11-09,0.00617213664608915,313
"85+",2015-11-16,-0.0289911355476743,320
"85+",2015-11-23,-0.0486707025611708,327
"85+",2015-11-30,0.00720935832819381,334
"85+",2015-12-07,-0.0396588012239192,341
"85+",2015-12-14,-0.108734997238375,348
"85+",2015-12-21,-0.0449788115217008,355
"85+",2015-12-28,-0.453578749900302,362
"85+",2016-01-04,-0.110620037077542,4
"85+",2016-01-11,-0.112894002934371,11
"85+",2016-01-18,-0.0616058598405981,18
"85+",2016-01-25,-0.0564548530122953,25
"85+",2016-02-01,-0.10614917452612,32
"85+",2016-02-08,-0.0868402401067271,39
"85+",2016-02-15,-0.126000461176163,46
"85+",2016-02-22,-0.0289578508620175,53
"85+",2016-02-29,0.0121366353776375,60
"85+",2016-03-07,0.0119457231009457,67
"85+",2016-03-14,0.0274871356214316,74
"85+",2016-03-21,0.0255783861439621,81
"85+",2016-03-28,-0.0130904999460028,88
"85+",2016-04-04,-0.0229659595332016,95
"85+",2016-04-11,0.136935949548435,102
"85+",2016-04-18,0.0672768547583653,109
"85+",2016-04-25,0.0186139570592533,116
"85+",2016-05-02,-0.0104570291370543,123
"85+",2016-05-09,0.0448549830694362,130
"85+",2016-05-16,0.0083594259213734,137
"85+",2016-05-23,-0.00866139912018544,144
"85+",2016-05-30,-0.0861470794860871,151
"85+",2016-06-06,-0.0386054027308359,158
"85+",2016-06-13,-0.00760358771909171,165
"85+",2016-06-20,0.0610793548021117,172
"85+",2016-06-27,-0.0615497729050896,179
"85+",2016-07-04,-0.0166387194876004,186
"85+",2016-07-11,-0.01196417800741,193
"85+",2016-07-18,0.0482827303411677,200
"85+",2016-07-25,0.0350490770095347,207
"85+",2016-08-01,-0.0242889956261564,214
"85+",2016-08-08,-0.0304417156491402,221
"85+",2016-08-15,-0.00037008314700106,228
"85+",2016-08-22,0.0507511417271013,235
"85+",2016-08-29,-0.0382576656311507,242
"85+",2016-09-05,-0.0755859919048972,249
"85+",2016-09-12,-0.027512033502994,256
"85+",2016-09-19,-0.115520784618291,263
"85+",2016-09-26,-0.0607565831071171,270
"85+",2016-10-03,-0.0577310700274105,277
"85+",2016-10-10,0.0146274759096905,284
"85+",2016-10-17,-0.00858258727176436,291
"85+",2016-10-24,-0.0252127183529465,298
"85+",2016-10-31,0.0522841589118004,305
"85+",2016-11-07,0.0251134531516102,312
"85+",2016-11-14,0.114520624786175,319
"85+",2016-11-21,0.0281459413639787,326
"85+",2016-11-28,-0.0252534482952277,333
"85+",2016-12-05,0.0405997001750028,340
"85+",2016-12-12,-0.0812803316205803,347
"85+",2016-12-19,0.00207128403347769,354
"85+",2016-12-26,-0.129742711093598,361
"85+",2017-01-02,-0.0353253145403407,2
"85+",2017-01-09,-0.0400729046892512,9
"85+",2017-01-16,0.166476737877668,16
"85+",2017-01-23,0.0721559996936186,23
"85+",2017-01-30,0.072043641429728,30
"85+",2017-02-06,-0.0034031030417487,37
"85+",2017-02-13,0.0101829634590825,44
"85+",2017-02-20,0.0481865119174198,51
"85+",2017-02-27,-0.0168492020257361,58
"85+",2017-03-06,-0.00173466361404841,65
"85+",2017-03-13,-0.0335699846079524,72
"85+",2017-03-20,-0.115730593614733,79
"85+",2017-03-27,-0.137530400428629,86
"85+",2017-04-03,-0.0497536851249179,93
"85+",2017-04-10,-0.140241800546116,100
"85+",2017-04-17,-0.117831438522293,107
"85+",2017-04-24,-0.0739010694334733,114
"85+",2017-05-01,0.0032626592881928,121
"85+",2017-05-08,-0.00385414430960794,128
"85+",2017-05-15,-0.00432004723669309,135
"85+",2017-05-22,0.0443746320817825,142
"85+",2017-05-29,-0.104032765979977,149
"85+",2017-06-05,-0.0683302984633459,156
"85+",2017-06-12,-0.0199096233153761,163
"85+",2017-06-19,0.0334150386659981,170
"85+",2017-06-26,-0.0698132272748711,177
"85+",2017-07-03,-0.00888799557881867,184
"85+",2017-07-10,-0.000635432434755982,191
"85+",2017-07-17,-0.0263406089627039,198
"85+",2017-07-24,-0.062678897888319,205
"85+",2017-07-31,-0.0574096844877306,212
"85+",2017-08-07,-0.0356771084871976,219
"85+",2017-08-14,0.0318465071587794,226
"85+",2017-08-21,0.0584324460701255,233
"85+",2017-08-28,-0.0483348143519224,240
"85+",2017-09-04,-0.0286523429971393,247
"85+",2017-09-11,0.0266028752526288,254
"85+",2017-09-18,0.0309234198794756,261
"85+",2017-09-25,0.0386042203543128,268
"85+",2017-10-02,0.0414214065940061,275
"85+",2017-10-09,-0.00734575691371372,282
"85+",2017-10-16,-0.00186623076820274,289
"85+",2017-10-23,-0.0421171091611138,296
"85+",2017-10-30,-0.073938890545568,303
"85+",2017-11-06,0.0211968104396669,310
"85+",2017-11-13,0.0169134944034859,317
"85+",2017-11-20,0.00604165810530172,324
"85+",2017-11-27,-0.0131043871781334,331
"85+",2017-12-04,0.0162162899853267,338
"85+",2017-12-11,0.0118230507130055,345
"85+",2017-12-18,0.0883098797256369,352
"85+",2017-12-25,-0.0641184734009071,359
"85+",2018-01-01,0.0212295255474011,1
"85+",2018-01-08,0.0422296596646129,8
"85+",2018-01-15,0.180005838353964,15
"85+",2018-01-22,0.126151787215329,22
"85+",2018-01-29,0.105671855690128,29
"85+",2018-02-05,0.0410149744581827,36
"85+",2018-02-12,0.0340065016693871,43
"85+",2018-02-19,0.00830846438932057,50
"85+",2018-02-26,-0.0623832303295445,57
"85+",2018-03-05,0.158776416689951,64
"85+",2018-03-12,0.146532555016173,71
"85+",2018-03-19,0.0691227819585637,78
"85+",2018-03-26,-0.0186242058633897,85
"85+",2018-04-02,-0.00275200334697768,92
"85+",2018-04-09,0.0406841168662764,99
"85+",2018-04-16,0.0378890157758895,106
"85+",2018-04-23,-0.0437508750731132,113
"85+",2018-04-30,-0.0655432552322345,120
"85+",2018-05-07,-0.0872367188228673,127
"Under 1 year",2010-01-04,-0.468410464476046,4
"Under 1 year",2010-01-11,0.188129674426749,11
"Under 1 year",2010-01-18,0.049264754524538,18
"Under 1 year",2010-01-25,0.15071021063575,25
"Under 1 year",2010-02-01,-0.0542781463509163,32
"Under 1 year",2010-02-08,0.280131457958852,39
"Under 1 year",2010-02-15,0.157408408247862,46
"Under 1 year",2010-02-22,0.0487060942063082,53
"Under 1 year",2010-03-01,-0.0404811101049393,60
"Under 1 year",2010-03-08,-0.242597226092111,67
"Under 1 year",2010-03-15,-0.0132241454741823,74
"Under 1 year",2010-03-22,0.0700419428256526,81
"Under 1 year",2010-03-29,-0.0899446317624333,88
"Under 1 year",2010-04-05,0.0107063180992948,95
"Under 1 year",2010-04-12,-0.0294510531841191,102
"Under 1 year",2010-04-19,0.00732908649345344,109
"Under 1 year",2010-04-26,-0.05216546918813,116
"Under 1 year",2010-05-03,-0.00138471062901165,123
"Under 1 year",2010-05-10,-0.130824166562231,130
"Under 1 year",2010-05-17,0.0120997183439904,137
"Under 1 year",2010-05-24,0.221892462388082,144
"Under 1 year",2010-05-31,-0.0424973188684087,151
"Under 1 year",2010-06-07,-0.219625718959481,158
"Under 1 year",2010-06-14,-0.0589977507059,165
"Under 1 year",2010-06-21,0.0911806643528139,172
"Under 1 year",2010-06-28,-0.0808153875835246,179
"Under 1 year",2010-07-05,0.0164639396861939,186
"Under 1 year",2010-07-12,0.0785073445968723,193
"Under 1 year",2010-07-19,-0.00365785947542238,200
"Under 1 year",2010-07-26,0.193519212054634,207
"Under 1 year",2010-08-02,-0.158596366876305,214
"Under 1 year",2010-08-09,0.150703575608232,221
"Under 1 year",2010-08-16,-0.225911467344914,228
"Under 1 year",2010-08-23,-0.150375272728181,235
"Under 1 year",2010-08-30,-0.153797657848374,242
"Under 1 year",2010-09-06,-0.0602121757220222,249
"Under 1 year",2010-09-13,0.120742163241333,256
"Under 1 year",2010-09-20,-0.0949154876035629,263
"Under 1 year",2010-09-27,0.258354011463063,270
"Under 1 year",2010-10-04,0.127789335009256,277
"Under 1 year",2010-10-11,0.038961660343926,284
"Under 1 year",2010-10-18,-0.386575565430051,291
"Under 1 year",2010-10-25,-0.230644041937683,298
"Under 1 year",2010-11-01,0.108273030790599,305
"Under 1 year",2010-11-08,-0.198055321370228,312
"Under 1 year",2010-11-15,-0.0632785001761096,319
"Under 1 year",2010-11-22,-0.0595345424108483,326
"Under 1 year",2010-11-29,-0.428004899310152,333
"Under 1 year",2010-12-06,0.126239993925675,340
"Under 1 year",2010-12-13,0.0519959905460124,347
"Under 1 year",2010-12-20,0.167311391697025,354
"Under 1 year",2010-12-27,-0.0812993664087769,361
"Under 1 year",2011-01-03,-0.353968589873753,3
"Under 1 year",2011-01-10,-0.125958492103816,10
"Under 1 year",2011-01-17,0.0294597580047525,17
"Under 1 year",2011-01-24,0.257726600169643,24
"Under 1 year",2011-01-31,-0.076602160141804,31
"Under 1 year",2011-02-07,0.146353448353133,38
"Under 1 year",2011-02-14,0.191223821588127,45
"Under 1 year",2011-02-21,-0.0293305964935242,52
"Under 1 year",2011-02-28,0.0828180094051456,59
"Under 1 year",2011-03-07,0.254620588719603,66
"Under 1 year",2011-03-14,0.158198306029957,73
"Under 1 year",2011-03-21,0.274790713630053,80
"Under 1 year",2011-03-28,-0.0995193413299808,87
"Under 1 year",2011-04-04,0.0198984252284924,94
"Under 1 year",2011-04-11,0.200323204537828,101
"Under 1 year",2011-04-18,-0.017163436386055,108
"Under 1 year",2011-04-25,-0.273051705115948,115
"Under 1 year",2011-05-02,0.0464578253269282,122
"Under 1 year",2011-05-09,0.188156534877461,129
"Under 1 year",2011-05-16,0.12904250090571,136
"Under 1 year",2011-05-23,0.052881761574178,143
"Under 1 year",2011-05-30,-0.067749261882038,150
"Under 1 year",2011-06-06,0.101415560739666,157
"Under 1 year",2011-06-13,0.147548057232222,164
"Under 1 year",2011-06-20,0.126631975445006,171
"Under 1 year",2011-06-27,0.207614418271054,178
"Under 1 year",2011-07-04,0.162436048064582,185
"Under 1 year",2011-07-11,-0.360956056679815,192
"Under 1 year",2011-07-18,0.171746931009304,199
"Under 1 year",2011-07-25,0.296974579710238,206
"Under 1 year",2011-08-01,-0.0488251778739895,213
"Under 1 year",2011-08-08,0.158593040343068,220
"Under 1 year",2011-08-15,0.0203476539316089,227
"Under 1 year",2011-08-22,0.417104909042756,234
"Under 1 year",2011-08-29,-0.0366600132833008,241
"Under 1 year",2011-09-05,-0.216474338346987,248
"Under 1 year",2011-09-12,-0.0163698817128592,255
"Under 1 year",2011-09-19,-0.0223604446996298,262
"Under 1 year",2011-09-26,-0.0937681634197572,269
"Under 1 year",2011-10-03,0.135451411900551,276
"Under 1 year",2011-10-10,-0.107827944634329,283
"Under 1 year",2011-10-17,0.269110931375407,290
"Under 1 year",2011-10-24,-0.0541681556528866,297
"Under 1 year",2011-10-31,0.00316635516333885,304
"Under 1 year",2011-11-07,-0.123445041230898,311
"Under 1 year",2011-11-14,0.0314058553667594,318
"Under 1 year",2011-11-21,0.142774739638889,325
"Under 1 year",2011-11-28,-0.337030859694838,332
"Under 1 year",2011-12-05,-0.0112273918891738,339
"Under 1 year",2011-12-12,0.391897442048849,346
"Under 1 year",2011-12-19,0.313828905129639,353
"Under 1 year",2011-12-26,0.111516210262513,360
"Under 1 year",2012-01-02,-0.437009801776944,2
"Under 1 year",2012-01-09,-0.309793045589574,9
"Under 1 year",2012-01-16,-0.0585968196306394,16
"Under 1 year",2012-01-23,-0.131910327158124,23
"Under 1 year",2012-01-30,0.0198406855152483,30
"Under 1 year",2012-02-06,-0.181280443807581,37
"Under 1 year",2012-02-13,-0.117890561380145,44
"Under 1 year",2012-02-20,0.327147416034534,51
"Under 1 year",2012-02-27,-0.0291143370972903,58
"Under 1 year",2012-03-05,-0.00102812147738044,65
"Under 1 year",2012-03-12,0.0266120688382897,72
"Under 1 year",2012-03-19,0.158779951491342,79
"Under 1 year",2012-03-26,0.131685972855029,86
"Under 1 year",2012-04-02,0.0522095714889388,93
"Under 1 year",2012-04-09,0.0192057002401129,100
"Under 1 year",2012-04-16,0.170234208781844,107
"Under 1 year",2012-04-23,-0.0126437106853583,114
"Under 1 year",2012-04-30,-0.0732836023600486,121
"Under 1 year",2012-05-07,0.126879861927865,128
"Under 1 year",2012-05-14,0.0727328282125289,135
"Under 1 year",2012-05-21,0.0793689449704715,142
"Under 1 year",2012-05-28,-0.000922771874568535,149
"Under 1 year",2012-06-04,-0.322292385817585,156
"Under 1 year",2012-06-11,0.0154429704728834,163
"Under 1 year",2012-06-18,-0.468297073161627,170
"Under 1 year",2012-06-25,-0.0115157463802638,177
"Under 1 year",2012-07-02,0.210759783173524,184
"Under 1 year",2012-07-09,-0.0631915240585024,191
"Under 1 year",2012-07-16,-0.124290136334519,198
"Under 1 year",2012-07-23,0.202852186653279,205
"Under 1 year",2012-07-30,-0.0466347856802091,212
"Under 1 year",2012-08-06,0.28545758392841,219
"Under 1 year",2012-08-13,-0.427269096351595,226
"Under 1 year",2012-08-20,-0.136967128734298,233
"Under 1 year",2012-08-27,0.186339813339764,240
"Under 1 year",2012-09-03,0.0428897259080643,247
"Under 1 year",2012-09-10,-0.03886097381481,254
"Under 1 year",2012-09-17,-0.181876494096642,261
"Under 1 year",2012-09-24,0.127378147534227,268
"Under 1 year",2012-10-01,0.12116914919231,275
"Under 1 year",2012-10-08,-0.199924859246853,282
"Under 1 year",2012-10-15,0.162550870343996,289
"Under 1 year",2012-10-22,-0.20924056179942,296
"Under 1 year",2012-10-29,0.0476954997111392,303
"Under 1 year",2012-11-05,0.129156595109309,310
"Under 1 year",2012-11-12,0.103816089416642,317
"Under 1 year",2012-11-19,0.234306893766578,324
"Under 1 year",2012-11-26,-0.095840174696112,331
"Under 1 year",2012-12-03,0.148688989889864,338
"Under 1 year",2012-12-10,0.183436613370685,345
"Under 1 year",2012-12-17,0.0246012303043404,352
"Under 1 year",2012-12-24,-0.0554997148865126,359
"Under 1 year",2012-12-31,-0.671134020786411,366
"Under 1 year",2013-01-07,0.260575869999841,7
"Under 1 year",2013-01-14,0.000433372474891986,14
"Under 1 year",2013-01-21,-0.292528175130333,21
"Under 1 year",2013-01-28,-0.0428629203976354,28
"Under 1 year",2013-02-04,-0.0818693904297381,35
"Under 1 year",2013-02-11,-0.0224576275232698,42
"Under 1 year",2013-02-18,0.246069477049864,49
"Under 1 year",2013-02-25,0.0327688316413078,56
"Under 1 year",2013-03-04,-0.359109533558988,63
"Under 1 year",2013-03-11,0.168489771415641,70
"Under 1 year",2013-03-18,-0.27655580772447,77
"Under 1 year",2013-03-25,-0.156754957401872,84
"Under 1 year",2013-04-01,0.166340577287884,91
"Under 1 year",2013-04-08,-0.527874742442644,98
"Under 1 year",2013-04-15,-0.00289502585147922,105
"Under 1 year",2013-04-22,-0.098565862411448,112
"Under 1 year",2013-04-29,-0.241066567518011,119
"Under 1 year",2013-05-06,0.110137603119876,126
"Under 1 year",2013-05-13,0.138469357735346,133
"Under 1 year",2013-05-20,0.0365590845037631,140
"Under 1 year",2013-05-27,0.132641328675339,147
"Under 1 year",2013-06-03,-0.434732368131895,154
"Under 1 year",2013-06-10,0.110152850342175,161
"Under 1 year",2013-06-17,-0.00179531043546543,168
"Under 1 year",2013-06-24,-0.326267430505074,175
"Under 1 year",2013-07-01,-0.278066563753106,182
"Under 1 year",2013-07-08,-0.19250336156914,189
"Under 1 year",2013-07-15,-0.149285631471763,196
"Under 1 year",2013-07-22,0.0866799890956176,203
"Under 1 year",2013-07-29,-0.0670296027608421,210
"Under 1 year",2013-08-05,-0.210505404561989,217
"Under 1 year",2013-08-12,-0.0930460499795528,224
"Under 1 year",2013-08-19,0.0433998359093447,231
"Under 1 year",2013-08-26,-0.516720684583686,238
"Under 1 year",2013-09-02,0.0334884621865729,245
"Under 1 year",2013-09-09,0.071835624512028,252
"Under 1 year",2013-09-16,0.308386153307238,259
"Under 1 year",2013-09-23,-0.216145828941561,266
"Under 1 year",2013-09-30,-0.222432048868542,273
"Under 1 year",2013-10-07,-0.013576290553191,280
"Under 1 year",2013-10-14,-0.0192243626264814,287
"Under 1 year",2013-10-21,-0.125571376135801,294
"Under 1 year",2013-10-28,-0.165099540770423,301
"Under 1 year",2013-11-04,0.175199644157708,308
"Under 1 year",2013-11-11,0.175766559967935,315
"Under 1 year",2013-11-18,-0.126724536234407,322
"Under 1 year",2013-11-25,0.260128090311124,329
"Under 1 year",2013-12-02,-0.226954484030234,336
"Under 1 year",2013-12-09,-0.346203929426374,343
"Under 1 year",2013-12-16,0.421270217461855,350
"Under 1 year",2013-12-23,-0.299664035741215,357
"Under 1 year",2013-12-30,-0.464270027425226,364
"Under 1 year",2014-01-06,-0.348380116967043,6
"Under 1 year",2014-01-13,-0.124249725066675,13
"Under 1 year",2014-01-20,-0.0579734830082129,20
"Under 1 year",2014-01-27,-0.135752518910868,27
"Under 1 year",2014-02-03,-0.105802180372652,34
"Under 1 year",2014-02-10,0.0530264213013775,41
"Under 1 year",2014-02-17,-0.0132681149682597,48
"Under 1 year",2014-02-24,0.0768081901331396,55
"Under 1 year",2014-03-03,-0.272753919010071,62
"Under 1 year",2014-03-10,-0.155620262177986,69
"Under 1 year",2014-03-17,0.044571526406776,76
"Under 1 year",2014-03-24,0.210883391696858,83
"Under 1 year",2014-03-31,-0.509435475641945,90
"Under 1 year",2014-04-07,0.208334239070496,97
"Under 1 year",2014-04-14,0.031394779164106,104
"Under 1 year",2014-04-21,0.039526174522503,111
"Under 1 year",2014-04-28,-0.209856009772309,118
"Under 1 year",2014-05-05,-0.23856675320691,125
"Under 1 year",2014-05-12,-0.397749768622829,132
"Under 1 year",2014-05-19,0.189377976173539,139
"Under 1 year",2014-05-26,0.0149421826669463,146
"Under 1 year",2014-06-02,0.0544679548303344,153
"Under 1 year",2014-06-09,0.0940178483364443,160
"Under 1 year",2014-06-16,-0.248577723851264,167
"Under 1 year",2014-06-23,-0.285490838537437,174
"Under 1 year",2014-06-30,-0.371065188830353,181
"Under 1 year",2014-07-07,-0.414699460575065,188
"Under 1 year",2014-07-14,-0.360797738040132,195
"Under 1 year",2014-07-21,-0.0329494693486317,202
"Under 1 year",2014-07-28,-0.0279398998728477,209
"Under 1 year",2014-08-04,-0.0583756434004548,216
"Under 1 year",2014-08-11,-0.0908438739943496,223
"Under 1 year",2014-08-18,-0.125843593191541,230
"Under 1 year",2014-08-25,-0.0927787814687457,237
"Under 1 year",2014-09-01,-0.458919985766673,244
"Under 1 year",2014-09-08,0.168814052320149,251
"Under 1 year",2014-09-15,0.219607689217226,258
"Under 1 year",2014-09-22,0.129064615091206,265
"Under 1 year",2014-09-29,0.0925951236058646,272
"Under 1 year",2014-10-06,0.0551547239682653,279
"Under 1 year",2014-10-13,-0.372201378415988,286
"Under 1 year",2014-10-20,-0.0206398889471048,293
"Under 1 year",2014-10-27,0.100769646203364,300
"Under 1 year",2014-11-03,-0.0603821967461174,307
"Under 1 year",2014-11-10,0.0379438000485165,314
"Under 1 year",2014-11-17,-0.247572663303277,321
"Under 1 year",2014-11-24,0.162630606004335,328
"Under 1 year",2014-12-01,0.141463512960068,335
"Under 1 year",2014-12-08,-0.361218906874818,342
"Under 1 year",2014-12-15,-0.262149691043148,349
"Under 1 year",2014-12-22,-0.067865732722216,356
"Under 1 year",2014-12-29,-0.0615086321926339,363
"Under 1 year",2015-01-05,0.231622337319262,5
"Under 1 year",2015-01-12,-0.169753722217177,12
"Under 1 year",2015-01-19,0.132420057383111,19
"Under 1 year",2015-01-26,0.337132141115262,26
"Under 1 year",2015-02-02,0.203537451919812,33
"Under 1 year",2015-02-09,0.020557902749306,40
"Under 1 year",2015-02-16,-0.198950215374914,47
"Under 1 year",2015-02-23,-0.0884792455559187,54
"Under 1 year",2015-03-02,-0.0551419699785266,61
"Under 1 year",2015-03-09,-0.127686871163586,68
"Under 1 year",2015-03-16,-0.59116378750682,75
"Under 1 year",2015-03-23,-0.0581376034887488,82
"Under 1 year",2015-03-30,-0.0106379424288401,89
"Under 1 year",2015-04-06,0.234876735166044,96
"Under 1 year",2015-04-13,-0.372693335173607,103
"Under 1 year",2015-04-20,0.15217394189406,110
"Under 1 year",2015-04-27,0.151954533404991,117
"Under 1 year",2015-05-04,-0.459156977844404,124
"Under 1 year",2015-05-11,-0.0435312055435507,131
"Under 1 year",2015-05-18,0.130599123710589,138
"Under 1 year",2015-05-25,0.196986219267295,145
"Under 1 year",2015-06-01,-0.328459988600147,152
"Under 1 year",2015-06-08,0.145138098983706,159
"Under 1 year",2015-06-15,0.232714717695262,166
"Under 1 year",2015-06-22,0.0343854917523517,173
"Under 1 year",2015-06-29,0.00672877163770539,180
"Under 1 year",2015-07-06,-0.0221686361606935,187
"Under 1 year",2015-07-13,0.141847855887107,194
"Under 1 year",2015-07-20,0.257987536061955,201
"Under 1 year",2015-07-27,0.0264624413817618,208
"Under 1 year",2015-08-03,-0.151293942302712,215
"Under 1 year",2015-08-10,0.189044847742122,222
"Under 1 year",2015-08-17,0.132969639365362,229
"Under 1 year",2015-08-24,0.248641378320244,236
"Under 1 year",2015-08-31,0.00402153646326336,243
"Under 1 year",2015-09-07,-0.218003586226933,250
"Under 1 year",2015-09-14,-0.151618842199628,257
"Under 1 year",2015-09-21,-0.00921256655106106,264
"Under 1 year",2015-09-28,0.172112454547145,271
"Under 1 year",2015-10-05,-0.299055215328118,278
"Under 1 year",2015-10-12,0.24107020265657,285
"Under 1 year",2015-10-19,0.208953958808154,292
"Under 1 year",2015-10-26,-0.270601667191135,299
"Under 1 year",2015-11-02,-0.31756267875362,306
"Under 1 year",2015-11-09,0.117175436615661,313
"Under 1 year",2015-11-16,0.14781892351396,320
"Under 1 year",2015-11-23,-0.458895045976958,327
"Under 1 year",2015-11-30,0.292124516375308,334
"Under 1 year",2015-12-07,-0.749809765774005,341
"Under 1 year",2015-12-14,0.230062228228196,348
"Under 1 year",2015-12-21,0.354474376174545,355
"Under 1 year",2015-12-28,-0.192728998608423,362
"Under 1 year",2016-01-04,-0.123324158564443,4
"Under 1 year",2016-01-11,0.212870343780847,11
"Under 1 year",2016-01-18,0.0898799855326433,18
"Under 1 year",2016-01-25,-0.163622070237757,25
"Under 1 year",2016-02-01,0.165813649456787,32
"Under 1 year",2016-02-08,0.187593586568277,39
"Under 1 year",2016-02-15,-0.104902511021362,46
"Under 1 year",2016-02-22,0.122405284270171,53
"Under 1 year",2016-02-29,-0.314962733063665,60
"Under 1 year",2016-03-07,-0.111487913479358,67
"Under 1 year",2016-03-14,0.0256376207240126,74
"Under 1 year",2016-03-21,0.176701254617587,81
"Under 1 year",2016-03-28,-0.15304664655514,88
"Under 1 year",2016-04-04,-0.00714964872464389,95
"Under 1 year",2016-04-11,0.0509168496258768,102
"Under 1 year",2016-04-18,0.272723629065317,109
"Under 1 year",2016-04-25,-0.325641975370863,116
"Under 1 year",2016-05-02,0.191353911591383,123
"Under 1 year",2016-05-09,0.0884265558455252,130
"Under 1 year",2016-05-16,0.115476818473837,137
"Under 1 year",2016-05-23,0.176701160344648,144
"Under 1 year",2016-05-30,-0.538490918264794,151
"Under 1 year",2016-06-06,-0.155878398912349,158
"Under 1 year",2016-06-13,-0.0596638735770776,165
"Under 1 year",2016-06-20,-0.019451123586151,172
"Under 1 year",2016-06-27,-0.123590787581805,179
"Under 1 year",2016-07-04,0.0248536819410193,186
"Under 1 year",2016-07-11,0.125799328270068,193
"Under 1 year",2016-07-18,0.245806554509331,200
"Under 1 year",2016-07-25,-0.363822976549577,207
"Under 1 year",2016-08-01,0.0130511013587674,214
"Under 1 year",2016-08-08,0.26134286105253,221
"Under 1 year",2016-08-15,-0.0878523227655138,228
"Under 1 year",2016-08-22,-0.208274582075463,235
"Under 1 year",2016-08-29,-0.227808704345269,242
"Under 1 year",2016-09-05,-0.015207003922721,249
"Under 1 year",2016-09-12,-0.0532710047749077,256
"Under 1 year",2016-09-19,0.0469051475756358,263
"Under 1 year",2016-09-26,-0.269230029283519,270
"Under 1 year",2016-10-03,0.0347273951159396,277
"Under 1 year",2016-10-10,0.341265950804081,284
"Under 1 year",2016-10-17,-0.158359993359523,291
"Under 1 year",2016-10-24,-0.162017210924014,298
"Under 1 year",2016-10-31,0.0510160881702694,305
"Under 1 year",2016-11-07,-0.0509589365042603,312
"Under 1 year",2016-11-14,0.0528237907158899,319
"Under 1 year",2016-11-21,-0.0808277532414222,326
"Under 1 year",2016-11-28,0.18566160428418,333
"Under 1 year",2016-12-05,0.00606586221057908,340
"Under 1 year",2016-12-12,0.231038601485744,347
"Under 1 year",2016-12-19,0.0565746308613582,354
"Under 1 year",2016-12-26,0.0710841409168081,361
"Under 1 year",2017-01-02,0.0869427104459101,2
"Under 1 year",2017-01-09,-0.0303536151920764,9
"Under 1 year",2017-01-16,-0.00918308344748366,16
"Under 1 year",2017-01-23,-0.0148363889924078,23
